Year,Origin,Dest,Distance,Flights_Count,DepDelay_Sum,ArrDelay_Sum
2002,ATL,MLB,443,1337,232,337
2002,ATL,OAK,2130,609,40,53
2002,ATL,ONT,1900,573,56,65
2002,ATL,PWM,1027,727,79,109
2002,ATL,ROC,749,728,170,190
2002,AUS,BNA,756,704,69,53
2002,AUS,DEN,775,1088,46,67
2002,AUS,DFW,190,4920,453,598
2002,AUS,LAX,1242,1094,31,30
2002,AUS,SLC,1085,304,16,26
2002,AUS,STL,722,1221,62,81
2002,BDL,BNA,852,677,21,28
2002,BDL,TPA,1111,1180,71,109
2002,BNA,AUS,756,701,132,111
2002,BNA,BDL,852,719,69,65
2002,BNA,FLL,793,365,54,56
2002,BNA,STL,271,750,59,100
2002,BOI,LAS,520,730,54,46
2002,BOI,SEA,399,1021,163,146
2002,BOS,CLE,563,968,53,72
2002,BOS,LGA,185,11539,719,1451
2002,BUR,LAS,223,4119,1243,1270
2002,BWI,CMH,336,715,177,242
2002,BWI,MHT,377,3122,805,785
2002,BWI,TPA,842,1487,301,280
2002,CDV,ANC,160,363,103,98
2002,CLE,BOS,563,965,74,117
2002,CLE,DCA,310,659,60,96
2002,CLE,LAX,2053,1080,21,46
2002,CLE,MEM,622,267,13,25
2002,CLE,MSP,622,1702,177,226
2002,CLE,PBI,1020,129,3,6
2002,CLT,ALB,646,730,103,107
2001,PHL,RIC,198,2130,558,642
2001,PHL,TPA,920,2726,541,701
2001,PHX,BUR,369,4059,917,930
2001,PHX,COS,551,831,227,298
2001,PHX,DTW,1671,2817,296,320
2001,PHX,ELP,347,4074,1196,1182
2001,PHX,HOU,1020,2097,363,337
2001,PHX,MCO,1848,817,137,120
2001,PHX,OAK,646,4088,707,798
2001,PHX,ORD,1440,5663,1046,1118
2001,PHX,RNO,601,2785,534,541
2001,PHX,SNA,338,3347,688,881
2001,PIT,ALB,367,1460,282,321
2001,PIT,DCA,205,2134,476,586
2001,PIT,FLL,994,1243,188,188
2001,PIT,MDT,185,1449,313,361
2001,PIT,MHT,485,1095,151,170
2001,PIT,MIA,1013,1088,114,168
2001,PIT,ORD,412,6516,1453,1836
2001,PIT,PHL,267,4140,862,1304
2001,PIT,PWM,555,724,142,155
2001,PIT,SBN,328,883,168,176
2001,PIT,SYR,279,1454,308,326
2001,PSP,DFW,1126,779,53,60
2001,PSP,MSP,1454,181,12,12
2001,PSP,SFO,421,934,238,257
2001,PWM,EWR,284,66,9,16
2001,PWM,PIT,555,1055,191,227
2001,RDU,BOS,612,623,124,105
2001,RDU,EWR,416,2238,379,441
2001,RDU,RIC,139,90,17,22
2001,RIC,ATL,481,2867,496,564
2001,RIC,IAH,1157,257,14,16
2001,RIC,LGA,292,1076,396,444
2001,RIC,PHL,198,2150,422,646
2001,RNO,PHX,601,2797,263,279
2001,RSW,CLE,1025,757,36,54
2001,RSW,DTW,1085,1054,94,97
2001,RSW,IAH,861,475,26,33
2001,SAN,DFW,1171,4087,406,512
2001,SAN,MCI,1333,365,34,29
2001,SAN,SJC,417,5210,1344,1389
2001,SAT,BWI,1407,365,32,28
2001,SAT,LAS,1069,1423,109,112
2001,SAV,EWR,708,36,5,4
2001,SBN,PIT,328,883,120,148
2001,SDF,ATL,321,2461,381,538
2001,SDF,CLT,336,1095,180,234
2001,SEA,CLT,2279,837,43,54
2001,SEA,DTW,1927,1851,132,126
2001,SEA,LAX,954,7925,1649,1900
2001,SEA,SJC,697,4824,963,1023
2001,SFO,BWI,2457,1122,65,64
2001,SFO,GEG,733,180,51,49
2001,SFO,MEM,1807,652,38,39
2001,SFO,OGG,2338,1044,70,84
2001,SFO,PSP,421,934,309,370
2001,SJC,AUS,1476,1096,101,118
2001,SJC,BOS,2689,971,114,121
2001,SJC,DTW,2063,476,35,28
2001,SJC,JFK,2569,931,90,101
2001,SJC,LAX,308,10668,3153,3405
2001,SJC,SAN,417,5221,1132,1219
2001,SJC,SEA,697,4848,1185,1373
2001,SJU,CLE,1839,212,11,10
2001,SJU,ORD,2072,1680,169,170
2001,SLC,BIL,387,1029,183,236
2001,SLC,HLN,402,484,71,94
2001,SLC,HNL,2994,122,6,6
2001,SLC,MCI,919,1572,176,211
2001,SLC,TUS,601,328,66,93
2001,SNA,HNL,2583,184,8,8
2001,SNA,IAH,1347,1600,76,105
2001,SNA,JFK,2454,60,8,9
2001,SNA,OAK,371,4352,865,1000
2001,SNA,PHX,338,3385,765,870
2001,SRQ,ORD,1050,16,1,1
2001,STL,MCI,237,6018,1286,1425
2001,STL,ONT,1547,534,50,54
2001,SYR,DTW,374,1513,150,173
2001,SYR,MCO,1053,331,30,34
2001,SYR,PIT,279,1454,186,239
2001,TPA,ABQ,1497,365,14,14
2001,TPA,BWI,842,3107,591,524
2001,TPA,PHL,920,2830,406,550
2001,TUL,IAH,429,1618,148,198
2001,TUL,LAX,1283,365,13,13
2001,TUL,OKC,111,621,236,271
2001,TUS,DFW,813,3202,312,377
2001,TUS,SLC,601,361,54,53
2001,TXK,DFW,181,1737,219,272
2001,TYS,ORD,475,844,126,167
2001,YAK,CDV,213,363,114,123
2002,ABE,CLT,481,353,21,65
2002,ABQ,LAX,677,2650,339,268
2002,ABQ,MAF,332,365,65,55
2002,ACT,DFW,89,2390,176,251
2002,AGS,SAV,96,2,2,2
2002,ALB,ORD,723,1955,228,303
2002,ALB,PHL,212,1786,234,333
2002,ALB,PIT,367,1454,169,251
2002,AMA,DFW,313,2606,369,414
2002,ANC,EWR,3370,84,3,3
2002,ANC,OTZ,549,838,212,220
2002,ANC,SCC,626,368,56,54
2002,ATL,BNA,214,2892,620,922
2002,ATL,CAE,191,1784,247,392
2002,ATL,CHS,259,2146,377,543
2002,ATL,CLT,227,4651,752,1157
2002,ATL,DAY,432,1921,346,462
2002,ATL,DCA,547,4750,706,925
2002,ATL,HOU,696,2110,255,389
2002,ATL,MSP,906,4254,449,607
2002,ATL,PBI,545,2565,336,560
2002,ATL,PHL,665,5895,1073,1369
2002,ATL,RIC,481,2553,370,539
2002,ATL,SEA,2182,1355,63,78
2002,ATL,SJU,1547,1596,99,108
2002,AUS,IAD,1297,157,6,5
2002,AZO,MSP,426,43,3,10
2002,BDL,BOS,91,1,1,1
2002,BDL,CLE,475,388,28,51
2002,BDL,DEN,1671,13,1,0
2002,BDL,LAS,2298,75,3,4
2002,COS,DFW,592,2011,165,216
2002,COS,PHX,551,62,8,12
2002,CVG,ATL,373,2916,566,830
2002,CVG,BHM,396,685,93,125
2002,CVG,GRR,268,205,22,25
2002,CVG,LEX,70,709,130,161
2002,CVG,MHT,741,574,58,76
2002,CVG,PHX,1569,1095,49,85
2002,CVG,PVD,722,724,77,106
2002,CVG,PWM,810,726,72,95
2002,DAY,CMH,72,1,1,1
2002,DAY,DFW,861,1077,147,169
2002,DAY,MSP,574,223,21,33
2002,DCA,BDL,313,1079,98,96
2002,DCA,DFW,1192,3687,245,303
2002,DEN,ATL,1199,4100,301,474
2002,DEN,HNL,3365,96,1,2
2002,DEN,TUS,639,1100,102,156
2002,DFW,BNA,631,2858,324,371
2002,DFW,BOI,1272,421,111,109
2002,DFW,BOS,1562,4090,348,376
2002,DFW,BUF,1212,198,19,19
2002,DFW,BWI,1217,2246,221,262
2002,DFW,COS,592,2011,219,236
2002,DFW,DAY,861,1074,170,185
2002,DFW,DCA,1192,3688,270,320
2002,DFW,DTW,987,4081,350,382
2002,DFW,FWA,859,719,161,162
2002,DFW,JAC,1046,215,28,23
2002,DFW,JAX,919,1781,153,217
2002,DFW,MKE,853,1345,363,356
2002,DFW,SDF,733,1130,131,150
2002,DFW,XNA,281,3137,856,955
2002,DLH,MSP,144,1119,134,193
2002,DSM,MSP,232,543,62,83
2002,DTW,CMH,155,2087,490,606
2002,DTW,DFW,987,4082,381,618
2002,DTW,FLL,1127,1102,187,236
2002,DTW,GRB,288,1341,275,369
2002,DTW,GRR,120,2806,824,955
2002,DTW,GSO,460,1138,206,267
2002,DTW,IAD,383,1558,290,328
2002,DTW,LAN,74,1998,481,623
2002,DTW,MKE,238,2429,586,783
2002,EGE,MSP,788,111,10,16
2002,EGE,SFO,847,100,23,25
2002,ELP,SAN,636,365,60,40
2002,ERI,PIT,109,20,2,4
2002,EWR,HDN,1728,35,0,2
2002,EWR,MCI,1092,743,41,62
2002,EWR,MHT,209,678,75,109
2002,EWR,MSP,1008,3259,286,359
2002,EWR,MSY,1167,1328,90,171
2002,EWR,OAK,2554,244,7,19
2002,EWR,SAN,2425,995,21,59
2002,EWR,SEA,2401,1459,40,66
2002,EWR,SNA,2433,856,17,41
2002,EWR,SRQ,1034,405,19,36
2002,EWR,STT,1634,218,7,15
2002,EWR,TPA,998,1873,133,194
2002,EYW,MIA,126,1636,194,294
2002,FCA,BIL,320,94,4,4
2002,FLL,DTW,1127,1103,92,91
2002,FLL,MEM,851,364,57,71
2002,FLL,MHT,1263,2,0,0
2002,FLL,MSP,1487,463,29,39
2002,FWA,DFW,859,719,85,113
2002,GPT,IAH,376,319,20,37
2002,GRB,DTW,288,1343,108,159
2002,GRR,CVG,268,205,26,35
2002,GRR,DTW,120,2795,355,543
2002,GSO,DTW,460,1137,104,122
2002,GST,JNU,41,91,40,45
2002,GTF,BIL,177,94,7,17
2002,GTF,HLN,67,364,44,62
2002,HDN,EWR,1728,35,2,5
2002,HLN,BIL,174,64,6,16
2002,HNL,DEN,3365,96,4,4
2002,HNL,MSP,3972,375,18,15
2002,HNL,ORD,4243,365,6,5
2002,HOU,MDW,937,705,115,106
2002,HPN,ORD,738,3207,471,658
2002,HPN,RDU,452,245,62,66
2002,IAD,DTW,383,1558,144,193
2002,IAD,EWR,213,1,0,0
2002,IAD,MSP,908,1492,106,141
2002,IAD,MSY,954,582,61,71
2002,IAD,PDX,2327,365,17,17
2002,IAD,PHL,134,256,20,46
2002,IAH,GPT,376,319,27,60
2002,IAH,LAS,1222,2176,115,186
2002,IAH,MFE,316,1810,242,387
2002,IAH,MSP,1034,3332,218,323
2002,IAH,MTJ,926,123,3,9
2002,IAH,OMA,781,361,24,71
2002,IAH,PHX,1009,3662,290,395
2002,IAH,SAT,191,3480,513,926
2002,IAH,SFO,1635,2511,160,272
2002,IND,BWI,515,1045,138,134
2002,IND,JAX,688,365,101,90
2002,IND,MDW,162,1677,309,342
2002,IND,ORD,177,5719,1259,1550
2002,IND,STL,229,2010,188,321
2002,JAC,DFW,1046,215,28,34
2002,JAN,MLU,116,95,31,45
2002,JAX,DFW,919,2143,137,176
2002,JAX,IND,688,367,68,51
2002,JAX,MSP,1174,182,6,11
2002,JAX,MSY,513,365,19,19
2002,JAX,STL,753,1080,52,91
2002,JFK,PVD,144,729,114,117
2002,JFK,SJU,1597,2829,305,310
2002,JFK,STL,892,928,141,159
2002,JNU,GST,41,91,46,53
2002,KOA,SFO,2367,573,17,16
2002,LAN,DTW,74,1998,210,371
2002,LAS,AUS,1090,1087,124,88
2002,LAS,IAH,1222,2136,83,104
2002,LAS,MDW,1521,1112,100,78
2002,LAS,MSY,1501,363,76,59
2002,LAS,ORD,1515,5024,429,450
2002,LAS,RDU,2027,154,8,12
2002,LAS,SMF,397,3220,745,730
2002,LAS,TUS,365,1424,318,344
2002,LAX,CMH,1996,359,12,12
2002,BNA,HOU,670,2382,284,250
2002,BNA,MIA,806,365,11,21
2002,BNA,PHL,675,808,99,124
2002,BNA,PHX,1448,1092,45,44
2002,BOI,MSP,1142,1057,49,52
2002,BOI,OAK,511,365,101,67
2002,BOS,ALB,145,96,19,23
2002,BOS,FLL,1237,1826,101,174
2002,BOS,HPN,166,1529,371,478
2002,BOS,LAX,2611,2844,117,144
2002,BOS,PBI,1197,878,63,86
2002,BOS,RDU,612,2406,525,617
2002,BOS,RSW,1249,773,27,47
2002,BOS,SAN,2588,264,14,14
2002,BOS,SFO,2704,2539,110,117
2002,BRO,IAH,308,249,16,17
2002,BTR,DFW,383,1856,215,264
2002,BTR,IAH,253,294,30,57
2002,BTR,ORD,810,241,58,64
2002,BWI,ALB,288,2385,755,733
2002,BWI,CVG,430,1442,164,300
2002,BWI,DEN,1491,1839,72,93
2002,BWI,IAH,1235,1819,68,111
2002,BWI,PHL,90,1513,319,405
2002,BWI,SDF,495,1674,455,372
2002,CDV,YAK,213,363,106,103
2002,CHS,EWR,628,25,2,2
2002,CLE,DEN,1201,1313,69,125
2002,CLE,EWR,404,1998,237,368
2002,CLE,SJU,1839,260,2,7
2002,CLL,DFW,164,2178,130,164
2002,CLT,LAS,1916,464,32,31
2002,CLT,MCO,468,2637,584,694
2002,CLT,RIC,256,2659,411,510
2002,CLT,SDF,336,820,122,140
2002,CMH,LAS,1772,1438,69,110
2002,CMH,LGA,478,1176,280,323
2002,COS,DEN,72,1593,209,258
2002,COS,STL,774,855,48,66
2002,CVG,ABQ,1240,726,50,79
2002,CVG,ALB,623,721,89,114
2002,CVG,BDL,661,1417,107,163
2002,CVG,BWI,430,1082,129,240
2002,CVG,JAX,614,708,85,129
2002,CVG,MKE,318,1078,114,222
2002,CVG,MSY,700,1440,120,217
2002,CVG,PDX,1975,1063,43,61
2002,CVG,RIC,413,918,89,156
2002,CVG,SYR,527,362,91,119
2002,DCA,BTR,985,1,0,1
2002,DCA,BWI,30,1,1,1
2002,DCA,EWR,199,1393,158,253
2002,DCA,FLL,899,729,33,55
2002,DCA,PHL,119,1352,138,244
2002,DCA,PIT,205,2148,218,280
2002,DCA,PVD,357,1381,139,127
2002,DEN,BWI,1491,1696,131,150
2002,DEN,CLE,1201,1314,88,99
2002,DEN,COS,72,1593,259,328
2002,DEN,DFW,641,6488,620,861
2002,DEN,IAD,1452,2846,197,225
2002,DEN,SAT,794,939,88,100
2002,DFW,BDL,1471,1409,114,119
2002,DFW,BHM,597,1071,145,153
2002,DFW,BTR,383,1853,249,331
2002,DFW,CLL,164,2173,264,348
2002,DFW,DEN,641,6854,678,750
2002,DFW,HSV,603,1291,156,171
2002,DFW,IAH,224,6196,772,1112
2002,DFW,JAN,408,1678,432,511
2002,DFW,MAF,309,2443,338,412
2002,DFW,MSN,821,269,70,73
2002,DFW,MSP,852,5063,470,576
2002,DFW,ORD,802,9000,1165,1416
2002,DFW,PIT,1068,2309,148,162
2002,DFW,RNO,1345,832,67,78
2002,DFW,SAV,925,597,147,177
2002,DFW,TUL,237,3528,946,964
2002,DFW,TUS,813,2432,281,305
2002,DLG,ANC,329,308,59,67
2002,DSM,PHX,1149,605,48,36
2002,DTW,BDL,548,1476,286,344
2002,DTW,HPN,505,355,57,64
2002,DTW,PWM,668,462,84,101
2002,DTW,SJU,1929,281,27,31
2002,DTW,TVC,207,840,183,218
2002,ELP,AUS,528,1377,233,237
2002,ELP,MAF,246,363,115,107
2002,EWR,ATL,745,6698,853,1314
2002,EWR,CHS,628,25,0,2
2002,EWR,CLE,404,2015,209,346
2002,EWR,DCA,199,1405,109,201
2002,EWR,MEM,946,1228,127,171
2002,EWR,RDU,416,3131,457,531
2002,FAT,LAX,209,2688,293,404
2002,FLL,BDL,1173,1086,122,123
2002,FLL,BOS,1237,1827,153,160
2002,FLL,DCA,899,729,39,48
2002,FLL,IAH,965,1736,86,166
2002,FLL,ISP,1093,1121,90,96
2002,FLL,LGA,1076,2458,312,354
2002,FLL,MCO,178,2707,690,634
2002,FLL,MDW,1166,725,80,63
2002,FLL,ORD,1182,2141,191,248
2002,FLL,PVD,1188,1,0,0
2002,GEG,ORD,1498,399,14,15
2002,GUC,IAH,886,18,1,3
2002,HOU,BNA,670,2374,571,443
2002,HOU,LAS,1235,1447,165,130
2002,HOU,LAX,1390,386,46,22
2002,HOU,SAN,1312,9,0,1
2002,HOU,SAT,192,3850,1215,1099
2002,HPN,BOS,166,1535,314,403
2002,HPN,DTW,505,356,48,71
2002,HSV,DFW,603,1291,82,96
2002,IAD,DEN,1452,2802,183,240
2002,IAD,MIA,921,1539,132,160
2002,IAD,RDU,224,112,20,19
2002,IAH,ABQ,744,1625,129,243
2002,IAH,AUS,140,3416,542,969
2002,IAH,BHM,562,646,38,114
2002,IAH,BRO,308,249,14,43
2002,IAH,BTR,253,293,40,54
2002,IAH,BWI,1235,1779,105,211
2002,MIA,MEM,860,450,24,29
2002,MIA,MSY,674,1094,80,107
2002,MIA,PHL,1013,2279,235,303
2002,MIA,PHX,1972,365,9,6
2002,MIA,SFO,2585,1243,64,67
2002,MKE,STL,317,216,26,52
2002,MOT,MSP,449,1094,110,137
2002,MSP,BDL,1050,1103,103,130
2002,MSP,BNA,695,1333,150,214
2002,MSP,BWI,936,1635,196,278
2002,MSP,COS,725,741,76,117
2002,MSP,CVG,596,1096,127,191
2002,MSP,DCA,931,2187,247,354
2002,MSP,FCA,1026,260,30,48
2002,MSP,GRB,252,1397,220,357
2002,MSP,GTF,887,636,69,85
2002,MSP,JAC,872,106,16,19
2002,MSP,MCO,1310,1719,175,219
2002,MSP,MOT,449,1095,147,178
2002,MSP,SJU,2404,38,0,1
2002,MSP,SLC,991,1979,282,364
2002,MSP,STL,449,4140,523,698
2002,MSP,SUX,234,1,0,0
2002,MSY,CLE,917,298,13,10
2002,MSY,IAH,305,3776,322,591
2002,MSY,MCO,550,2135,428,386
2002,MSY,MIA,674,1094,72,109
2002,MSY,PHX,1301,1147,57,46
2002,MYR,EWR,550,251,15,20
2002,OAK,BUR,325,4792,1799,1633
2002,OAK,DEN,957,1804,122,129
2002,OAK,DFW,1456,2243,203,192
2002,OAK,SAN,446,5187,1405,1186
2002,OKC,PHX,833,1092,105,78
2002,OMA,DFW,583,1372,107,142
2002,ORD,ABQ,1118,650,79,89
2002,ORD,AUS,978,2896,341,435
2002,ORD,BDL,783,4181,487,573
2002,ORD,BOS,867,8222,1016,1109
2002,ORD,CID,196,2895,715,772
2002,ORD,COS,911,598,86,106
2002,ORD,EGE,1007,144,15,26
2002,ORD,EWR,719,10126,1496,1920
2002,ORD,ICT,588,466,68,88
2002,ORD,JFK,740,47,10,9
2002,ORD,MEM,491,2520,481,615
2002,ORD,PIT,412,6433,1297,1571
2002,ORD,RNO,1671,730,61,65
2002,ORD,ROC,528,3393,516,650
2002,ORD,RSW,1120,873,94,119
2002,ORD,TUL,585,1677,255,315
2002,ORD,TUS,1437,1242,87,109
2002,PBI,BDL,1133,993,79,66
2002,PBI,ISP,1052,365,3,4
2002,PBI,MCO,142,165,23,23
2002,PDX,BOI,344,1056,204,176
2002,PDX,SFO,550,4726,784,920
2002,PHL,BOS,280,7150,1677,1744
2002,PHL,DEN,1557,2384,139,183
2002,PHL,IAH,1324,2829,139,236
2002,PHL,MIA,1013,2328,228,330
2002,PHL,SFO,2521,2186,160,193
2002,PHX,ATL,1587,3895,189,245
2002,PHX,DEN,602,5550,753,782
2002,PHX,DFW,868,5775,488,523
2002,PHX,MIA,1972,365,19,19
2002,PHX,MSY,1301,1147,112,110
2002,PHX,OKC,833,1090,301,193
2002,PHX,PIT,1813,1218,45,44
2002,PIT,ABE,253,1006,160,165
2002,PIT,CMH,144,193,18,34
2002,PIT,DAY,215,794,122,153
2002,PIT,FLL,994,1338,147,178
2002,PIT,IAD,183,171,25,27
2002,PIT,LGA,335,2760,437,535
2002,PIT,ORD,412,6592,1026,1516
2002,PIT,PHX,1813,1200,75,86
2002,PIT,RIC,259,66,3,10
2002,PSG,JNU,123,363,150,146
2002,PVD,ISP,108,1340,260,303
2002,RDU,AUS,1162,364,4,3
2002,RDU,MCO,534,376,73,64
2002,RIC,ORF,75,120,15,39
2002,RIC,PIT,259,117,8,15
2002,RNO,DEN,804,945,74,84
2002,RNO,ORD,1671,730,66,77
2002,ROC,ORD,528,3397,437,548
2002,RSW,CLE,1025,687,26,31
2002,RSW,CLT,600,1743,119,154
2002,RSW,ORD,1120,873,72,84
2002,RSW,STL,979,933,40,63
2002,SAN,CLT,2077,584,13,14
2002,SAN,OAK,446,5236,1338,1327
2002,SAN,TUS,367,1101,294,268
2002,SAT,BNA,822,365,8,9
2002,SAT,DAL,248,4961,1396,1322
2002,SAT,ELP,496,1317,293,243
2002,SAT,MEM,625,729,40,56
2002,SAV,CLT,213,1928,132,233
2002,SAV,EWR,708,26,2,2
2002,SBP,SBA,72,1,1,0
2002,SCC,FAI,373,109,15,14
2002,SDF,LAS,1624,365,26,23
2002,SDF,LEX,63,151,59,74
2002,SEA,DFW,1660,3900,198,221
2002,SEA,FAI,1533,730,107,132
2002,SEA,HNL,2677,671,43,42
2002,SFO,CLE,2161,672,20,18
2002,SFO,DFW,1464,4708,397,409
2002,SFO,MIA,2585,1243,42,50
2002,SFO,PDX,550,4685,723,767
2002,SFO,PHL,2521,2261,106,118
2002,SFO,STL,1736,1674,74,70
2002,SIT,JNU,95,839,178,198
2002,SJC,AUS,1476,931,39,32
2002,SJC,DTW,2063,718,22,15
2002,SJC,IAD,2400,365,9,9
2002,SJU,DFW,2165,1367,39,50
2002,SJU,EWR,1608,2440,139,165
2002,SJU,IAH,2007,405,12,18
2002,SJU,MSP,2404,38,4,4
2002,SLC,EWR,1968,972,59,70
2002,SLC,MCI,919,1415,103,132
2002,SLC,MCO,1929,730,31,39
2001,RIC,DFW,1158,934,91,89
2001,RIC,DTW,456,1196,137,140
2001,RIC,STL,715,723,58,66
2001,RNO,SLC,422,1121,194,188
2001,ROC,BOS,343,1076,351,391
2001,ROC,DCA,296,801,148,191
2001,ROC,IAD,289,303,66,85
2001,ROC,JFK,264,1372,505,550
2001,ROC,PHL,257,1793,324,510
2001,ROC,SYR,79,511,145,170
2001,RSW,DCA,892,61,1,2
2001,RSW,ORD,1120,687,84,90
2001,SAN,ATL,1891,1812,83,105
2001,SAN,AUS,1164,570,78,54
2001,SAN,IAD,2253,983,80,87
2001,SAT,ATL,874,2279,295,355
2001,SAT,DFW,247,5515,774,1095
2001,SAT,ELP,496,1342,232,221
2001,SAV,ATL,215,3308,680,821
2001,SDF,BWI,495,1739,254,269
2001,SDF,CVG,83,958,184,215
2001,SDF,LGA,658,29,12,8
2001,SEA,BNA,1977,365,25,22
2001,SEA,SFO,679,7552,2223,2279
2001,SFO,BUR,326,3649,1051,1015
2001,SFO,CLE,2161,848,56,58
2001,SFO,EWR,2565,3868,409,465
2001,SFO,LAX,337,13260,3895,4351
2001,SFO,PHL,2521,2510,182,212
2001,SFO,PHX,651,4693,893,913
2001,SFO,SEA,679,7546,2178,2488
2001,SFO,STL,1736,2053,205,194
2001,SHV,MLU,105,392,124,152
2001,SIT,JNU,95,853,202,261
2001,SJC,ATL,2116,1058,85,98
2001,SJC,EWR,2548,799,55,77
2001,SJC,IAD,2400,717,60,54
2001,SJC,PHX,621,4778,661,733
2001,SJC,SNA,342,5135,986,1176
2001,SJT,DFW,228,2256,236,319
2001,SJU,BWI,1565,407,75,70
2001,SJU,PIT,1739,280,18,18
2001,SJU,TPA,1237,617,51,49
2001,SLC,ABQ,493,727,112,126
2001,SLC,BOS,2105,1079,115,136
2001,SLC,EWR,1968,1004,110,147
2001,SLC,FCA,532,725,114,121
2001,SLC,IAD,1827,839,69,78
2001,SLC,LAX,590,5730,869,993
2001,SLC,PHX,507,5702,1009,1113
2001,SLC,RNO,422,1121,216,208
2001,SLC,STL,1156,1905,212,223
2001,SMF,BUR,358,3371,784,737
2001,SMF,STL,1679,824,51,53
2001,SNA,ATL,1919,1086,126,137
2001,SNA,DFW,1205,3663,517,562
2001,SNA,LAS,226,3073,685,744
2001,SNA,SJC,342,5110,1031,1207
2001,STL,BHM,410,365,58,37
2001,STL,CLT,575,2802,409,419
2001,STL,DFW,551,5746,834,978
2001,STL,DSM,260,2030,370,418
2001,STL,HDN,906,90,10,14
2001,STL,IAD,696,1403,231,226
2001,STL,ICT,392,2035,324,358
2001,STL,LIT,296,3295,659,702
2001,STL,LNK,370,648,130,142
2001,STL,MIA,1068,1533,156,204
2001,STL,MKE,317,2070,309,359
2001,STL,MSY,604,1782,277,273
2001,STL,OGG,4065,364,22,23
2001,STL,PHL,813,2752,488,625
2001,STL,RIC,715,723,107,113
2001,STL,SFO,1736,2072,250,264
2001,STL,SLC,1156,1904,275,277
2001,STL,SMF,1679,824,65,86
2001,STX,MIA,1139,365,33,36
2001,SYR,ORD,607,2176,295,364
2001,SYR,ROC,79,480,99,145
2001,TLH,ATL,223,1480,268,330
2001,TOL,PIT,201,376,31,39
2001,TPA,BHM,460,708,62,67
2001,TPA,BOS,1185,1960,452,444
2001,TPA,HOU,781,37,1,8
2001,TPA,IAH,787,2058,167,232
2001,TPA,ISP,1034,730,125,96
2001,TPA,MCI,1048,365,34,30
2001,TPA,MCO,80,360,74,89
2001,TPA,MSP,1307,1021,95,97
2001,TPA,ORD,1012,2659,354,411
2001,TPA,PIT,873,1871,279,282
2001,TPA,SJU,1237,617,41,47
2001,TVC,DTW,207,1001,138,192
2001,TVC,LGA,655,15,1,3
2001,TYS,DTW,443,444,42,52
2001,WRG,KTN,82,363,142,150
2002,ABQ,ATL,1269,727,45,65
2002,ABQ,BWI,1670,365,16,13
2002,ABQ,PHX,328,7002,1258,975
2002,AMA,DAL,324,2679,714,718
2002,AMA,LAS,758,365,7,7
2002,ANC,DTW,2986,207,7,6
2002,ANC,SFO,2018,181,26,26
2002,ATL,ABQ,1269,728,94,135
2002,ATL,AGS,143,3,3,3
2002,ATL,DAB,366,1431,327,466
2002,ATL,GSP,153,1703,294,443
2002,ATL,IAD,533,4409,644,938
2002,ATL,IND,432,2398,357,469
2002,ATL,JAX,270,3607,827,1237
2002,ATL,RDU,356,3655,618,953
2002,ATL,SHV,552,962,118,166
2002,ATL,STT,1599,546,24,25
2002,AUS,BWI,1342,365,31,23
2002,AUS,CVG,958,725,32,52
2002,AUS,DAL,189,4459,1045,976
2002,AUS,HOU,148,4033,1073,1049
2002,AUS,MEM,559,726,39,56
2002,BDL,JFK,106,1001,212,276
2002,BDL,SJU,1666,598,34,43
2002,BHM,BNA,177,975,182,160
2002,BHM,CLT,351,1411,129,206
2002,BHM,LAS,1618,365,14,8
2002,BHM,MDW,570,705,163,152
2001,BNA,PIT,462,1427,178,204
2001,BNA,SAT,822,365,85,82
2001,BOI,ORD,1437,421,41,45
2001,BOI,PDX,344,1064,227,217
2001,BOI,RNO,335,1033,131,123
2001,BOS,ATL,946,4627,859,997
2001,BOS,AUS,1698,130,11,12
2001,BOS,DFW,1562,4587,781,801
2001,BOS,EWR,200,6799,1979,2179
2001,BOS,ORD,867,9035,2299,2486
2001,BOS,SEA,2496,413,29,38
2001,BOS,STL,1046,2194,334,394
2001,BTR,MEM,319,6,1,2
2001,BTV,PIT,454,710,94,156
2001,BUF,BWI,281,2495,326,445
2001,BUF,LGA,292,1622,416,408
2001,BUR,LAS,223,4201,992,1028
2001,BUR,PDX,817,1060,198,194
2001,BUR,SJC,296,2836,582,620
2001,BWI,BUF,281,2495,503,413
2001,BWI,PHX,1999,2814,201,204
2001,BWI,PVD,328,5910,1583,1540
2001,CDV,ANC,160,363,103,124
2001,CLE,MSP,622,1461,157,210
2001,CLE,PHL,363,2115,383,532
2001,CLT,ALB,646,605,90,99
2001,CLT,BDL,644,1450,268,287
2001,CLT,DTW,500,2807,363,407
2001,CLT,GSP,75,1316,304,343
2001,CLT,LAX,2125,1520,145,134
2001,CLT,PIT,366,4404,934,1089
2001,CLT,RSW,600,1887,238,247
2001,CLT,SAV,213,1961,469,558
2001,CLT,SFO,2296,1343,117,111
2001,CLT,STT,1520,251,16,8
2001,CLT,TPA,508,3176,588,753
2001,CMH,DCA,322,1802,496,565
2001,CMH,LAX,1996,335,50,59
2001,CMH,MIA,990,103,23,29
2001,CMH,RDU,361,161,27,21
2001,CMH,STL,410,2854,405,450
2001,CMH,TPA,829,1455,139,160
2001,COS,SLC,410,453,64,75
2001,CRP,HOU,187,2503,614,645
2001,CRP,IAH,201,440,44,60
2001,CVG,BHM,396,691,95,113
